"Country or Area","Year","Value"
"France","2014","5.9640196"
"France","2013","9.9498"
"France","2012","19.0946"
"France","2011","29.3503"
"France","2010","30.0748"
"France","2009","23.3611"
"France","2008","43.3895"
"France","2007","39.4128"
"France","2006","27.853"
"France","2005","29.2698"
"France","2004","33.271604938334"
"France","2003","28.518518518595"
"France","2002","33.271604938334"
"France","2001","26.626493055484"
"France","2000","18.619550617276"
"France","1999","26.592699950663"
"France","1998","19.802225175586"
"France","1997","16.078372332582"
"France","1996","10.727845646777"
"France","1995","5.859579912046"
"France","1994","22.586485090953"
"France","1993","20.533168264532"
"France","1992","18.66651660412"
"France","1991","16.9695605492"
"France","1990","15.426873226443"
"Germany","2021","13.7172"
"Germany","2020","10.1108"
"Germany","2019","10.2557"
"Germany","2018","10.9963"
"Germany","2017","10.7709"
"Germany","2016","10.4328"
"Germany","2015","11.1251"
"Germany","2014","18.9819"
"Germany","2013","15.0052"
"Germany","2012","32.955389621"
"Germany","2011","57.292286793"
"Germany","2010","57.504769441"
"Germany","2009","27.221480559"
"Germany","2008","27.703109"
"Germany","2007","11.2539"
"Germany","2006","26.05946"
"Germany","2005","32.28372"
"Germany","2004","21.355308387"
"Germany","2003","18.137991613"
"Germany","2002","11.437708387"
"Germany","2001","7.320133387"
"Germany","2000","8.3458375"
"Germany","1999","6.257533387"
"Germany","1998","7.098758387"
"Germany","1997","7.34965"
"Germany","1996","6.759316613"
"Germany","1995","4.951420887"
"Germany","1994","6.44"
"Germany","1993","6.44"
"Germany","1992","6.44"
"Germany","1991","6.44"
"Germany","1990","6.44"
"Ireland","2021","12.071900000062"
"Ireland","2020","12.619300000062"
"Ireland","2019","11.162411111152"
"Ireland","2018","18.383388888963"
"Ireland","2017","26.538166666613"
"Ireland","2016","15.792055555507"
"Ireland","2015","16.355555555507"
"Ireland","2014","18.830930555507"
"Ireland","2013","21.250083333318"
"Ireland","2012","23.61301388894"
"Ireland","2011","25.3575"
"Ireland","2010","27.832875"
"Ireland","2009","30.30825"
"Ireland","2008","32.783625"
"Ireland","2007","35.259"
"Ireland","2006","26.404"
"Ireland","2005","26.565"
"Ireland","2004","16.9211"
"Ireland","2003","43.6471"
"Ireland","2002","43.5988"
"Ireland","2001","20.3826"
"Ireland","2000","46.0299"
"Ireland","1999","3.545432170469"
"Ireland","1998","3.92297093027"
"Ireland","1997","5.717996124036"
"Ireland","1996","4.417203488432"
"Ireland","1995","4.094579457423"
"Italy","2021","15.230999999992"
"Italy","2020","16.237666666704"
"Italy","2019","17.938999999928"
"Italy","2018","22.131999999949"
"Italy","2017","23.499666666686"
"Italy","2016","33.979000000001"
"Italy","2015","28.416666666717"
"Italy","2014","28.174666666727"
"Italy","2013","25.695999999992"
"Italy","2012","24.933333333391"
"Italy","2011","27.782333333405"
"Italy","2010","20.170333333339"
"Italy","2009","17.966666666739"
"Italy","2008","18.788000000014"
"Italy","2007","11.56833333327"
"Italy","2006","22.201666666725"
"Italy","2005","33.38133333332"
"Italy","2004","28.860333333258"
"Italy","2003","27.837333333271"
"Italy","2002","28.061000000026"
"Italy","2001","12.785666666675"
"Italy","2000","13.258746774357"
"Italy","1999","26.69269077923"
"Italy","1998","33.830030706486"
"Italy","1997","54.091747131065"
"Italy","1996","61.77519652402"
"Italy","1995","76.574666666659"
"Japan","2021","380.111195618764"
"Japan","2020","336.984414409304"
"Japan","2019","294.616475369088"
"Japan","2018","312.303207487888"
"Japan","2017","449.775297609784"
"Japan","2016","634.435284118484"
"Japan","2015","571.03108219646"
"Japan","2014","1122.86733856963"
"Japan","2013","1617.23736567399"
"Japan","2012","1511.85224938292"
"Japan","2011","1800.37996890664"
"Japan","2010","1539.74147154892"
"Japan","2009","1354.15539751926"
"Japan","2008","1481.03965386692"
"Japan","2007","1586.7974562836"
"Japan","2006","1401.31374395054"
"Japan","2005","1471.7527115608"
"Japan","2004","486.03833940564"
"Japan","2003","416.09627155916"
"Japan","2002","371.482833062316"
"Japan","2001","294.812910487684"
"Japan","2000","285.772616078876"
"Japan","1999","315.26917107368"
"Japan","1998","188.134668087492"
"Japan","1997","171.059350425156"
"Japan","1996","192.5541310511"
"Japan","1995","201.094098845872"
"Japan","1994","76.08965902286"
"Japan","1993","43.47980515592"
"Japan","1992","32.60985386694"
"Japan","1991","32.60985386694"
"Japan","1990","32.60985386694"
"Lithuania","2018","0.0255829"
"Lithuania","2017","0.0109641"
"Lithuania","2016","0.187726"
"Lithuania","2015","0.240856"
"Lithuania","2014","0.272734"
"Lithuania","2013","0.052325"
"Russian Federation","2021","1.588494132"
"Russian Federation","2020","2.1148776"
"Russian Federation","2019","0.0102168"
"Russian Federation","2018","0.19723068"
"Russian Federation","2017","0.1668744"
"Russian Federation","2016","8.1735948"
"Russian Federation","2015","1.2966048"
"Russian Federation","2014","1.08287244"
"Russian Federation","2013","0.72191496"
"Russian Federation","2012","0.36095748"
"Switzerland","2021","0.3700057725"
"Switzerland","2020","0.385687575"
"Switzerland","2019","0.50872614975"
"Switzerland","2018","0.470454075"
"Switzerland","2017","0.75217553775"
"Switzerland","2016","0.71881992"
"Switzerland","2015","0.6836418225"
"Switzerland","2014","0.5666640525"
"Switzerland","2013","0.133083405"
"Switzerland","2012","0.507751335"
"Switzerland","2011","8.7309495"
"Switzerland","2010","11.86900533"
"Switzerland","2009","7.158530925"
"Switzerland","2008","0.115451973"
"United Kingdom","2021","0.337573638192"
"United Kingdom","2020","0.337573638192"
"United Kingdom","2019","0.337573638192"
"United Kingdom","2018","0.337573638192"
"United Kingdom","2017","0.337573638192"
"United Kingdom","2016","0.337573638192"
"United Kingdom","2015","0.337573638192"
"United Kingdom","2014","0.337573638192"
"United Kingdom","2013","0.337573638192"
"United Kingdom","2012","0.337573638192"
"United Kingdom","2011","0.337573638192"
"United Kingdom","2010","0.337573638192"
"United Kingdom","2009","0.357821154845"
"United Kingdom","2008","0.368424037338"
"United Kingdom","2007","0.368216287929"
"United Kingdom","2006","0.355902054004"
"United Kingdom","2005","0.330041861128"
"United Kingdom","2004","0.289037433965"
"United Kingdom","2003","0.311226166902"
"United Kingdom","2002","0.3334149"
"United Kingdom","2001","0.3334149"
"United Kingdom","2000","0.546581803313"
"United Kingdom","1999","0.475288524557"
"United Kingdom","1998","0.413294369131"
"United Kingdom","1997","0.359386407954"
"United Kingdom","1996","0.303407689249"
"United Kingdom","1995","0.256148323697"
"United Kingdom","1994","0.216250167623"
"United Kingdom","1993","0.182566625234"
"United Kingdom","1992","0.154129696266"
"United Kingdom","1991","0.130122158082"
"United Kingdom","1990","0.10985408028"
"United States of America","2021","636.455177782844"
"United States of America","2020","580.442154653445"
"United States of America","2019","533.450257359775"
"United States of America","2018","547.103619153175"
"United States of America","2017","528.942586160415"
"United States of America","2016","534.695734178718"
"United States of America","2015","530.216951668691"
"United States of America","2014","483.523295974033"
"United States of America","2013","467.417051889459"
"United States of America","2012","540.511676771031"
"United States of America","2011","539.048776030226"
"United States of America","2010","443.288248857566"
"United States of America","2009","387.382384072103"
"United States of America","2008","485.093032095189"
"United States of America","2007","472.70511476223"
"United States of America","2006","605.344386999079"
"United States of America","2005","421.100267727454"
"United States of America","2004","481.888714913277"
"United States of America","2003","476.210204053409"
"United States of America","2002","507.508782026995"
"United States of America","2001","203.003355149777"
"United States of America","2000","183.243456385073"
"United States of America","1999","113.178019988572"
"United States of America","1998","111.531867763953"
"United States of America","1997","90.959100065162"
"United States of America","1996","86.070302145492"
"United States of America","1995","77.508492525352"
"United States of America","1994","61.678132634076"
"United States of America","1993","56.071029667415"
"United States of America","1992","44.856823733932"
"United States of America","1991","44.856823733932"
"United States of America","1990","44.856823733932"

